Outlet_ID,Distributor_ID,Outlet_Type,Outlet_Size,Cooler_Count,constraint_flag,volume_cv,historical_max_volume,Maximum_Monthly_Liters,incremental_volume,Trade_Spend_LKR,Spend_Type
OUT_00029,DIST_W_02,SMMT,Small,3,0,1.185,362,977,614,1466.79,merchandising
OUT_01503,DIST_W_01,Hotel,Large,4,0,1.168,340,954,614,1466.78,promotional
OUT_00085,DIST_W_03,Hotel,Medium,1,0,1.19,346,960,614,1466.63,promotional
OUT_08243,DIST_W_02,Kiosk,Large,4,0,1.192,355,968,613,1465.5,merchandising
OUT_05142,DIST_W_02,Kiosk,Large,2,0,1.221,339,953,613,1465.08,merchandising
OUT_07935,DIST_W_02,Pharmacy,Large,2,0,1.214,379,992,613,1464.8,merchandising
OUT_00330,DIST_W_02,Pharmacy,Small,0,0,1.239,339,952,613,1464.73,merchandising
OUT_00871,DIST_W_03,SMMT,Large,2,0,1.218,356,969,613,1463.98,merchandising
OUT_02606,DIST_W_01,Kiosk,Large,3,0,1.277,364,977,613,1463.53,merchandising
OUT_02479,DIST_W_02,Hotel,Large,3,0,1.203,339,952,612,1463.28,promotional
OUT_08673,DIST_W_01,Hotel,Large,3,0,1.225,373,985,612,1463.26,promotional
OUT_04342,DIST_W_02,Bakery,Large,5,0,1.274,358,971,612,1463.19,promotional
OUT_03251,DIST_W_03,Eatery,Large,5,0,1.213,340,953,612,1462.98,promotional
OUT_00272,DIST_W_03,Hotel,Small,0,0,1.246,376,989,612,1462.75,merchandising
OUT_00147,DIST_W_01,Kiosk,Medium,2,0,1.197,330,943,612,1462.69,merchandising
OUT_01825,DIST_W_03,SMMT,Large,5,0,1.227,370,983,612,1462.6,merchandising
OUT_00400,DIST_W_01,Pharmacy,Medium,2,0,1.255,372,985,612,1462.53,merchandising
OUT_07298,DIST_W_02,Bakery,Large,5,0,1.222,376,988,612,1462.15,promotional
OUT_00600,DIST_W_01,Grocery,Large,4,0,1.214,368,981,612,1461.93,discount
OUT_03667,DIST_W_02,Pharmacy,Large,3,0,1.175,343,955,612,1461.75,merchandising
OUT_07641,DIST_W_02,Kiosk,Medium,1,0,1.333,139,752,612,1461.68,merchandising
OUT_01270,DIST_W_02,Pharmacy,Large,5,0,1.205,338,950,612,1461.66,merchandising
OUT_06013,DIST_W_03,Pharmacy,Large,3,0,1.216,362,975,612,1461.65,merchandising
OUT_05892,DIST_W_02,Eatery,Large,4,0,1.183,348,960,612,1461.54,promotional
OUT_00198,DIST_W_02,Bakery,Small,0,0,1.235,364,976,612,1461.39,merchandising
OUT_00137,DIST_W_03,Kiosk,Large,5,0,1.148,322,934,612,1461.35,merchandising
OUT_01955,DIST_W_03,Pharmacy,Large,3,0,1.173,333,945,611,1460.94,merchandising
OUT_00268,DIST_W_03,Pharmacy,Small,0,0,1.182,331,943,611,1460.91,merchandising
OUT_04737,DIST_W_02,SMMT,Large,5,0,1.216,368,980,611,1460.2,merchandising
OUT_07141,DIST_W_02,Hotel,Large,2,0,1.245,368,979,611,1460.2,promotional
OUT_07679,DIST_W_02,Pharmacy,Large,2,0,1.193,352,963,611,1459.9,merchandising
OUT_07266,DIST_W_02,Pharmacy,Large,3,0,1.212,359,971,611,1459.88,merchandising
OUT_04322,DIST_W_02,Grocery,Large,4,0,1.204,373,984,611,1459.64,discount
OUT_01073,DIST_W_01,Bakery,Large,3,0,1.211,361,972,611,1459.25,promotional
OUT_00167,DIST_W_01,Kiosk,Medium,2,0,1.23,365,976,611,1459.21,merchandising
OUT_08789,DIST_W_03,Kiosk,Large,2,0,1.261,370,981,610,1458.45,merchandising
OUT_06518,DIST_W_02,Hotel,Large,2,0,1.222,337,948,610,1458.13,promotional
OUT_02298,DIST_W_03,Pharmacy,Large,3,0,1.22,358,969,610,1457.6,merchandising
OUT_02565,DIST_W_03,Grocery,Medium,1,0,1.293,185,795,610,1456.79,discount
OUT_00227,DIST_W_01,Hotel,Small,2,0,1.23,367,977,610,1456.74,promotional
OUT_03572,DIST_W_03,Grocery,Large,3,0,1.206,341,951,609,1456.13,discount
OUT_03423,DIST_W_02,Grocery,Large,3,0,1.21,348,958,609,1455.38,discount
OUT_08039,DIST_W_02,Grocery,Large,2,0,1.165,369,978,609,1455.34,discount
OUT_02840,DIST_W_02,Bakery,Large,3,0,1.223,343,952,609,1455.09,promotional
OUT_08630,DIST_W_03,SMMT,Large,3,0,1.228,384,993,609,1454.7,merchandising
OUT_05377,DIST_W_01,Bakery,Large,3,0,1.19,354,963,609,1454.5,promotional
OUT_03910,DIST_W_01,Bakery,Large,2,0,1.272,380,989,609,1454.33,promotional
OUT_00450,DIST_W_03,Pharmacy,Large,3,0,1.214,347,956,609,1454.18,merchandising
OUT_03890,DIST_W_01,Kiosk,Large,4,0,1.231,377,986,609,1453.89,merchandising
OUT_00123,DIST_W_01,Bakery,Small,1,0,1.265,361,970,608,1453.75,promotional
OUT_00377,DIST_W_02,Hotel,Medium,2,0,1.214,366,975,608,1453.39,promotional
OUT_04811,DIST_W_02,Hotel,Large,2,0,1.219,331,940,608,1452.93,promotional
OUT_08708,DIST_W_01,Bakery,Large,3,0,1.19,336,944,608,1452.24,promotional
OUT_07557,DIST_W_03,Bakery,Large,2,0,1.286,386,994,608,1452.21,promotional
OUT_07787,DIST_W_01,Grocery,Large,3,0,1.222,363,971,608,1452.04,discount
OUT_01705,DIST_W_01,Pharmacy,Large,2,0,1.251,382,990,608,1451.53,merchandising
OUT_00384,DIST_W_03,Bakery,Small,1,0,1.233,370,978,608,1451.5,promotional
OUT_03341,DIST_W_01,Bakery,Large,4,0,1.281,385,993,607,1451.11,promotional
OUT_00071,DIST_W_02,Grocery,Unknown,5,0,1.254,379,987,607,1450.54,discount
OUT_02205,DIST_W_03,Bakery,Large,4,0,1.211,368,976,607,1450.39,promotional
OUT_05162,DIST_W_01,Bakery,Large,5,0,1.2,361,968,607,1450.19,promotional
OUT_04097,DIST_W_02,Pharmacy,Large,5,0,1.247,372,979,607,1450.08,merchandising
OUT_00109,DIST_W_02,Grocery,Small,0,0,1.183,344,951,607,1449.75,discount
OUT_04102,DIST_W_01,Kiosk,Large,3,0,1.248,367,974,606,1448.98,merchandising
OUT_06502,DIST_W_01,Hotel,Large,3,0,1.228,336,943,606,1448.94,promotional
OUT_08761,DIST_W_02,SMMT,Large,5,0,1.183,334,941,606,1448.89,merchandising
OUT_04701,DIST_W_03,Grocery,Large,2,0,1.207,339,946,606,1448.65,discount
OUT_06655,DIST_W_01,SMMT,Large,3,0,1.232,375,981,606,1448.53,merchandising
OUT_05079,DIST_W_01,Bakery,Large,3,0,1.204,340,946,606,1448.26,promotional
OUT_04679,DIST_W_01,Grocery,Large,4,0,1.262,383,990,606,1448.2,discount
OUT_05786,DIST_W_03,Bakery,Large,2,0,1.243,357,964,606,1448.15,promotional
OUT_01412,DIST_W_03,Grocery,Medium,1,0,1.24,152,759,606,1448.14,discount
OUT_01215,DIST_W_01,Grocery,Large,4,0,1.216,350,956,606,1447.95,discount
OUT_04528,DIST_W_02,Eatery,Large,4,0,1.254,360,966,606,1447.48,promotional
OUT_04944,DIST_W_01,Bakery,Large,3,0,1.212,357,963,606,1447.2,promotional
OUT_03773,DIST_W_03,Bakery,Large,5,0,1.214,377,983,606,1447.19,promotional
OUT_04335,DIST_W_02,Kiosk,Large,3,0,1.201,362,968,606,1447.13,merchandising
OUT_00363,DIST_W_03,Pharmacy,Medium,1,0,1.205,347,953,606,1446.93,merchandising
OUT_01409,DIST_W_03,Grocery,Large,2,0,1.221,342,948,606,1446.89,discount
OUT_00100,DIST_W_02,Eatery,Small,0,0,1.195,341,947,605,1446.58,merchandising
OUT_08683,DIST_W_03,Kiosk,Small,0,0,1.343,78,684,605,1446.34,merchandising
OUT_01203,DIST_W_03,SMMT,Large,3,0,1.25,351,956,605,1446.25,merchandising
OUT_02773,DIST_W_02,Grocery,Medium,1,0,1.259,130,735,605,1445.0,discount
OUT_07432,DIST_W_02,Pharmacy,Large,4,0,1.225,373,979,605,1444.9,merchandising
OUT_00259,DIST_W_02,Pharmacy,Large,4,0,1.254,383,988,605,1444.58,merchandising
OUT_01085,DIST_W_01,Bakery,Large,4,0,1.176,311,916,605,1444.49,promotional
OUT_08273,DIST_W_01,Bakery,Large,5,0,1.208,371,976,605,1444.33,promotional
OUT_00240,DIST_W_02,Eatery,Small,0,0,1.212,342,947,604,1444.29,merchandising
OUT_02334,DIST_W_03,Hotel,Large,4,0,1.153,358,963,604,1444.26,promotional
OUT_08895,DIST_W_03,Bakery,Large,3,0,1.189,342,947,604,1444.04,promotional
OUT_08195,DIST_W_01,Bakery,Large,5,0,1.143,383,988,604,1444.04,promotional
OUT_05551,DIST_W_01,Eatery,Large,3,0,1.28,378,982,604,1442.48,promotional
OUT_07196,DIST_W_01,Grocery,Medium,1,0,1.261,135,739,604,1442.39,discount
OUT_03988,DIST_W_01,Kiosk,Large,5,0,1.198,337,941,603,1441.89,merchandising
OUT_08826,DIST_W_03,Pharmacy,Large,4,0,1.226,385,988,603,1441.43,merchandising
OUT_04414,DIST_W_01,Bakery,Large,3,0,1.237,358,961,603,1441.04,promotional
OUT_04810,DIST_W_01,Kiosk,Medium,1,0,1.398,216,819,603,1440.4,merchandising
OUT_08658,DIST_W_02,Eatery,Large,3,0,1.202,346,949,603,1440.24,promotional
OUT_00937,DIST_W_03,Pharmacy,Large,5,0,1.222,368,971,603,1440.09,merchandising
OUT_00321,DIST_W_01,Bakery,Small,0,0,1.208,360,963,603,1439.56,merchandising
OUT_02616,DIST_W_01,Eatery,Large,5,0,1.228,343,945,602,1438.99,promotional
OUT_02890,DIST_W_03,Grocery,Large,4,0,1.245,384,987,602,1438.16,discount
OUT_03451,DIST_W_03,SMMT,Large,4,0,1.198,361,964,602,1438.06,merchandising
OUT_01656,DIST_W_01,Grocery,Large,5,0,1.201,339,941,602,1437.39,discount
OUT_01400,DIST_W_01,Pharmacy,Large,2,0,1.236,386,988,602,1437.35,merchandising
OUT_06613,DIST_W_01,Eatery,Large,3,0,1.229,368,970,602,1437.21,promotional
OUT_00096,DIST_W_03,Hotel,Large,3,0,1.212,374,976,601,1435.8,promotional
OUT_00195,DIST_W_02,Eatery,Medium,2,0,1.204,353,954,601,1435.25,promotional
OUT_02017,DIST_W_01,Grocery,Large,5,0,1.205,355,956,601,1435.18,discount
OUT_03070,DIST_W_02,Kiosk,Large,2,0,1.202,371,972,600,1434.29,merchandising
OUT_06168,DIST_W_01,Eatery,Large,2,0,1.203,344,945,600,1434.19,promotional
OUT_00120,DIST_W_01,Bakery,Large,4,0,1.198,346,946,600,1433.83,promotional
OUT_04992,DIST_W_02,Pharmacy,Large,5,0,1.181,351,952,600,1433.75,merchandising
OUT_00386,DIST_W_02,Pharmacy,Large,3,0,1.187,339,939,600,1433.66,merchandising
OUT_01891,DIST_W_03,Hotel,Large,4,0,1.232,349,950,600,1433.09,promotional
OUT_00145,DIST_W_03,Grocery,Medium,1,0,1.198,342,942,600,1432.9,discount
OUT_05375,DIST_W_01,Kiosk,Large,2,0,1.24,354,954,600,1432.9,merchandising
OUT_00212,DIST_W_03,Bakery,Small,5,0,1.215,336,936,599,1432.3,promotional
OUT_04304,DIST_W_03,Kiosk,Large,3,0,1.233,360,959,599,1431.86,merchandising
OUT_08840,DIST_W_03,Pharmacy,Large,5,0,1.243,383,982,599,1431.13,merchandising
OUT_03815,DIST_W_03,Hotel,Large,5,0,1.246,343,942,599,1430.09,promotional
OUT_08050,DIST_W_01,Pharmacy,Large,4,0,1.222,340,939,598,1429.5,merchandising
OUT_02458,DIST_W_02,Bakery,Large,4,0,1.228,352,951,598,1429.18,promotional
OUT_07195,DIST_W_03,Hotel,Large,3,0,1.223,340,939,598,1429.14,promotional
OUT_05814,DIST_W_02,SMMT,Large,2,0,1.205,381,979,598,1429.11,merchandising
OUT_00694,DIST_W_03,Hotel,Large,2,0,1.207,368,967,598,1428.9,promotional
OUT_05495,DIST_W_02,Kiosk,Large,5,0,1.253,380,978,598,1428.31,merchandising
OUT_03018,DIST_W_01,Bakery,Large,3,0,1.204,353,951,598,1427.88,promotional
OUT_00639,DIST_W_03,Eatery,Large,5,0,1.178,351,949,598,1427.81,promotional
OUT_00388,DIST_W_03,Eatery,Small,0,0,1.253,368,966,597,1427.56,merchandising
OUT_06490,DIST_W_02,Hotel,Large,5,0,1.234,350,948,597,1427.5,promotional
OUT_08565,DIST_W_02,Hotel,Large,2,0,1.216,364,962,597,1427.19,promotional
OUT_03157,DIST_W_01,Pharmacy,Large,5,0,1.22,338,935,597,1426.78,merchandising
OUT_08280,DIST_W_03,Hotel,Large,3,0,1.241,347,944,597,1426.78,promotional
OUT_00131,DIST_W_01,Eatery,Medium,2,0,1.22,382,980,597,1426.66,promotional
OUT_00311,DIST_W_02,Bakery,Small,1,0,1.23,361,958,597,1426.48,promotional
OUT_00280,DIST_W_02,Pharmacy,Small,0,0,1.165,373,971,597,1425.73,merchandising
OUT_00310,DIST_W_01,Pharmacy,Small,0,0,1.218,347,944,597,1425.58,merchandising
OUT_04061,DIST_W_02,Kiosk,Large,5,0,1.201,355,952,597,1425.56,merchandising
OUT_04942,DIST_W_02,Pharmacy,Large,2,0,1.171,347,945,597,1425.54,merchandising
OUT_08225,DIST_W_01,SMMT,Large,5,0,1.251,372,969,597,1425.3,merchandising
OUT_05319,DIST_W_02,Eatery,Medium,1,0,1.308,181,778,597,1425.2,promotional
OUT_03227,DIST_W_02,Grocery,Medium,1,0,1.208,171,768,596,1425.08,discount
OUT_03644,DIST_W_01,Pharmacy,Large,5,0,1.179,365,962,596,1425.04,merchandising
OUT_05101,DIST_W_02,Pharmacy,Large,3,0,1.211,339,936,596,1424.78,merchandising
OUT_06047,DIST_W_01,SMMT,Large,5,0,1.23,372,969,596,1424.75,merchandising
OUT_08759,DIST_W_03,Kiosk,Large,3,0,1.229,378,975,596,1424.06,merchandising
OUT_00263,DIST_W_02,Eatery,Medium,2,0,1.246,365,961,596,1423.88,promotional
OUT_06472,DIST_W_03,Hotel,Large,5,0,1.218,363,959,596,1423.88,promotional
OUT_01629,DIST_W_03,SMMT,Large,2,0,1.243,369,965,596,1423.69,merchandising
OUT_04142,DIST_W_03,Grocery,Large,5,0,1.223,372,969,596,1423.34,discount
OUT_00792,DIST_W_01,Pharmacy,Large,5,0,1.187,346,942,596,1423.29,merchandising
OUT_04772,DIST_W_02,Bakery,Large,3,0,1.265,357,953,596,1422.91,promotional
OUT_00394,DIST_W_01,Pharmacy,Medium,2,0,1.218,382,978,595,1422.76,merchandising
OUT_00175,DIST_W_01,Bakery,Small,1,0,1.18,353,949,595,1422.71,promotional
OUT_01878,DIST_W_03,Hotel,Large,3,0,1.222,378,974,595,1422.23,promotional
OUT_08964,DIST_W_03,Hotel,Large,2,0,1.202,323,918,595,1422.14,promotional
OUT_00362,DIST_W_01,Kiosk,Small,1,0,1.197,370,966,595,1422.1,merchandising
OUT_08756,DIST_W_01,Kiosk,Large,3,0,1.182,361,956,595,1422.09,merchandising
OUT_06629,DIST_W_03,Kiosk,Large,3,0,1.27,344,940,595,1421.86,merchandising
OUT_02243,DIST_W_02,Kiosk,Large,4,0,1.184,331,927,595,1421.84,merchandising
OUT_00381,DIST_W_01,Grocery,Small,1,0,1.262,375,971,595,1421.81,discount
OUT_00800,DIST_W_02,Eatery,Large,3,0,1.22,369,964,595,1421.41,promotional
OUT_02044,DIST_W_03,Hotel,Large,2,0,1.236,352,947,595,1421.33,promotional
OUT_03994,DIST_W_03,SMMT,Large,3,0,1.214,377,973,595,1421.08,merchandising
OUT_00331,DIST_W_01,Grocery,Medium,1,0,1.168,342,937,595,1420.89,discount
OUT_01262,DIST_W_03,SMMT,Large,4,0,1.21,352,947,595,1420.49,merchandising
OUT_02238,DIST_W_02,Bakery,Large,5,0,1.207,351,946,594,1419.85,promotional
OUT_02482,DIST_W_03,Hotel,Large,2,0,1.198,367,961,594,1419.6,promotional
OUT_00115,DIST_W_03,Kiosk,Small,1,0,1.19,362,957,594,1419.51,merchandising
OUT_01520,DIST_W_03,Bakery,Large,3,0,1.218,356,950,594,1419.51,promotional
OUT_06863,DIST_W_01,Eatery,Large,2,0,1.227,370,964,594,1419.44,promotional
OUT_00210,DIST_W_02,Grocery,Medium,1,0,1.232,354,948,594,1419.14,discount
OUT_00048,DIST_W_01,Kiosk,Small,0,0,1.224,358,952,594,1418.65,merchandising
OUT_00315,DIST_W_02,Hotel,Medium,2,0,1.123,321,916,594,1418.55,promotional
OUT_00073,DIST_W_03,Hotel,Unknown,1,0,1.218,385,978,593,1417.41,promotional
OUT_07883,DIST_W_03,Hotel,Large,4,0,1.249,355,949,593,1417.04,promotional
OUT_00176,DIST_W_03,Kiosk,Medium,2,0,1.212,348,942,593,1416.9,merchandising
OUT_01018,DIST_W_03,Eatery,Large,2,0,1.164,375,968,593,1416.86,promotional
OUT_00187,DIST_W_01,Pharmacy,Small,1,0,1.227,361,955,593,1416.73,merchandising
OUT_05098,DIST_W_02,Kiosk,Small,0,0,1.265,82,675,593,1415.76,merchandising
OUT_00189,DIST_W_01,Grocery,Medium,1,0,1.266,365,958,592,1414.63,discount
OUT_01178,DIST_W_02,Bakery,Large,3,0,1.195,331,924,592,1414.55,promotional
OUT_03312,DIST_W_02,Bakery,Large,5,0,1.219,374,967,592,1414.29,promotional
OUT_05870,DIST_W_02,Eatery,Large,5,0,1.217,358,950,592,1414.24,promotional
OUT_04713,DIST_W_01,Hotel,Large,5,0,1.179,338,931,592,1414.19,promotional
OUT_01500,DIST_W_03,Bakery,Large,2,0,1.258,349,941,592,1414.14,promotional
OUT_04664,DIST_W_02,Kiosk,Large,2,0,1.234,335,928,592,1413.73,merchandising
OUT_06238,DIST_W_03,Kiosk,Medium,2,0,1.285,183,775,592,1413.64,merchandising
OUT_05178,DIST_W_02,Grocery,Large,3,0,1.211,349,941,592,1413.46,discount
OUT_05501,DIST_W_01,Eatery,Large,2,0,1.173,343,935,592,1413.26,promotional
OUT_06698,DIST_W_02,Grocery,Large,5,0,1.199,353,945,591,1413.18,discount
OUT_02654,DIST_W_01,Grocery,Large,3,0,1.17,344,936,591,1412.66,discount
OUT_07108,DIST_W_01,Grocery,Large,5,0,1.2,341,933,591,1412.31,discount
OUT_00090,DIST_W_02,Bakery,Large,4,0,1.3,379,970,591,1412.3,promotional
OUT_03629,DIST_W_02,Pharmacy,Large,5,0,1.212,367,959,591,1411.6,merchandising
OUT_03622,DIST_W_03,Eatery,Large,2,0,1.266,346,937,591,1411.58,promotional
OUT_01023,DIST_W_02,Kiosk,Large,2,0,1.195,372,963,591,1411.1,merchandising
OUT_07832,DIST_W_03,Eatery,Large,2,0,1.199,359,950,591,1411.04,promotional
OUT_04798,DIST_W_01,SMMT,Large,2,0,1.2,364,955,591,1410.98,merchandising
OUT_08331,DIST_W_02,Hotel,Large,5,0,1.25,368,959,591,1410.93,promotional
OUT_05875,DIST_W_03,Grocery,Medium,1,0,1.332,201,792,590,1410.56,discount
OUT_08112,DIST_W_03,Grocery,Large,3,0,1.187,333,923,590,1410.3,discount
OUT_05943,DIST_W_01,Eatery,Large,4,0,1.26,376,966,590,1410.23,promotional
OUT_01461,DIST_W_02,Kiosk,Large,4,0,1.23,365,956,590,1409.4,merchandising
OUT_08449,DIST_W_03,SMMT,Large,2,0,1.19,342,932,590,1408.99,merchandising
OUT_00099,DIST_W_03,Pharmacy,Small,1,0,1.186,328,919,590,1408.74,merchandising
OUT_06696,DIST_W_02,Kiosk,Large,4,0,1.233,375,965,590,1408.69,merchandising
OUT_00261,DIST_W_02,Kiosk,Medium,2,0,1.247,363,953,589,1408.15,merchandising
OUT_07274,DIST_W_03,Eatery,Large,2,0,1.227,372,962,589,1407.84,promotional
OUT_08458,DIST_W_01,Kiosk,Large,2,0,1.268,381,970,589,1407.71,merchandising
OUT_03467,DIST_W_03,SMMT,Large,4,0,1.225,359,948,589,1407.41,merchandising
OUT_01560,DIST_W_03,Kiosk,Large,3,0,1.225,364,953,589,1407.38,merchandising
OUT_05958,DIST_W_02,Pharmacy,Medium,1,0,1.297,195,784,589,1407.11,merchandising
OUT_02829,DIST_W_02,Eatery,Large,3,0,1.211,344,933,589,1406.66,promotional
OUT_03302,DIST_W_03,Grocery,Large,2,0,1.245,367,956,589,1406.63,discount
OUT_05034,DIST_W_02,Grocery,Medium,1,0,1.344,172,762,589,1406.36,discount
OUT_08062,DIST_W_03,SMMT,Large,2,0,1.226,362,951,589,1406.18,merchandising
OUT_00267,DIST_W_03,Pharmacy,Large,5,0,1.238,369,958,588,1405.91,merchandising
OUT_06711,DIST_W_02,Bakery,Large,2,0,1.243,353,942,588,1405.89,promotional
OUT_00177,DIST_W_03,Hotel,Small,0,0,1.21,352,941,588,1405.61,merchandising
OUT_07327,DIST_W_02,Kiosk,Large,4,0,1.215,358,947,588,1405.55,merchandising
OUT_05937,DIST_W_03,Kiosk,Large,2,0,1.259,382,971,588,1405.28,merchandising
OUT_07484,DIST_W_01,Pharmacy,Medium,2,0,1.384,193,781,588,1405.26,merchandising
OUT_00390,DIST_W_03,Kiosk,Small,0,0,1.169,349,938,588,1405.04,merchandising
OUT_07845,DIST_W_02,SMMT,Large,5,0,1.185,356,945,588,1404.84,merchandising
OUT_01291,DIST_W_03,Grocery,Large,2,0,1.236,346,934,588,1404.84,discount
OUT_03260,DIST_W_01,Grocery,Large,3,0,1.167,342,930,588,1404.39,discount
OUT_08502,DIST_W_01,Eatery,Large,2,0,1.209,372,959,587,1403.16,promotional
OUT_04766,DIST_W_01,Grocery,Large,2,0,1.257,331,919,587,1403.15,discount
OUT_00104,DIST_W_02,Hotel,Large,2,0,1.23,348,936,587,1403.15,promotional
OUT_02579,DIST_W_02,Eatery,Medium,1,0,1.436,181,769,587,1402.53,promotional
OUT_04492,DIST_W_02,Hotel,Large,2,0,1.225,372,959,587,1401.89,promotional
OUT_05168,DIST_W_02,Pharmacy,Large,3,0,1.24,374,961,587,1401.51,merchandising
OUT_02664,DIST_W_02,Grocery,Large,2,0,1.174,368,955,586,1401.31,discount
OUT_03321,DIST_W_03,Pharmacy,Medium,2,0,1.358,190,777,586,1400.75,merchandising
OUT_07324,DIST_W_01,Grocery,Large,2,0,1.197,384,971,586,1400.73,discount
OUT_05909,DIST_W_03,SMMT,Large,4,0,1.236,350,937,586,1400.71,merchandising
OUT_05511,DIST_W_01,SMMT,Large,5,0,1.234,371,958,586,1400.43,merchandising
OUT_00258,DIST_W_02,Bakery,Extra Large,3,0,1.186,360,947,586,1400.35,promotional
OUT_05613,DIST_W_02,Eatery,Large,4,0,1.205,361,948,586,1400.33,promotional
OUT_04269,DIST_W_03,Bakery,Large,3,0,1.194,365,952,586,1400.25,promotional
OUT_03739,DIST_W_03,Eatery,Large,3,0,1.229,376,962,586,1400.16,promotional
OUT_01532,DIST_W_01,Eatery,Large,4,0,1.181,364,950,586,1400.1,promotional
OUT_00354,DIST_W_03,Pharmacy,Small,0,0,1.228,361,947,586,1399.19,merchandising
OUT_00081,DIST_W_01,Grocery,Small,0,0,1.227,351,937,585,1398.31,discount
OUT_05949,DIST_W_03,Eatery,Medium,2,0,1.336,184,769,585,1397.54,promotional
OUT_01740,DIST_W_02,Bakery,Large,5,0,1.264,372,957,585,1397.5,promotional
OUT_03939,DIST_W_02,Grocery,Large,3,0,1.209,373,959,585,1397.33,discount
OUT_00323,DIST_W_03,Bakery,Medium,2,0,1.218,350,935,585,1397.15,promotional
OUT_04885,DIST_W_02,Hotel,Large,5,0,1.22,379,965,585,1397.01,promotional
OUT_06763,DIST_W_01,SMMT,Large,5,0,1.199,346,931,585,1396.64,merchandising
OUT_00266,DIST_W_02,Pharmacy,Medium,2,0,1.228,366,951,584,1396.39,merchandising
OUT_03597,DIST_W_01,Pharmacy,Large,4,0,1.254,381,966,584,1396.21,merchandising
OUT_04050,DIST_W_01,Pharmacy,Large,4,0,1.192,348,933,584,1395.71,merchandising
OUT_06744,DIST_W_03,Hotel,Large,4,0,1.177,344,928,584,1395.04,promotional
OUT_08206,DIST_W_01,Kiosk,Large,3,0,1.217,383,967,584,1394.7,merchandising
OUT_01850,DIST_W_01,Hotel,Medium,1,0,1.311,156,740,584,1394.41,promotional
OUT_06072,DIST_W_03,SMMT,Large,2,0,1.231,371,955,583,1393.99,merchandising
OUT_00370,DIST_W_03,Pharmacy,Small,0,0,1.216,344,928,583,1392.56,merchandising
OUT_08928,DIST_W_03,SMMT,Large,3,0,1.212,352,935,583,1392.4,merchandising
OUT_02346,DIST_W_02,Bakery,Large,3,0,1.197,337,920,583,1392.36,promotional
OUT_05537,DIST_W_01,Kiosk,Large,2,0,1.276,363,946,583,1392.11,merchandising
OUT_00013,DIST_W_01,Hotel,Small,0,0,1.254,365,948,582,1391.48,merchandising
OUT_01899,DIST_W_01,Kiosk,Large,2,0,1.22,350,933,582,1391.41,merchandising
OUT_05478,DIST_W_01,Pharmacy,Large,5,0,1.222,374,957,582,1391.03,merchandising
OUT_01133,DIST_W_03,Hotel,Large,4,0,1.206,349,931,582,1390.63,promotional
OUT_07714,DIST_W_03,Hotel,Medium,1,0,1.163,124,706,582,1390.23,promotional
OUT_08187,DIST_W_03,Hotel,Large,2,0,1.237,381,963,582,1389.95,promotional
OUT_00421,DIST_W_01,Kiosk,Medium,2,0,1.32,137,719,582,1389.79,merchandising
OUT_00964,DIST_W_03,Kiosk,Small,0,0,1.033,53,635,581,1389.25,merchandising
OUT_00728,DIST_W_03,Bakery,Large,2,0,1.23,369,951,581,1388.8,promotional
OUT_04334,DIST_W_01,Kiosk,Medium,2,0,1.341,218,800,581,1388.65,merchandising
OUT_04382,DIST_W_01,Grocery,Large,3,0,1.228,369,950,581,1388.2,discount
OUT_00857,DIST_W_03,Pharmacy,Large,4,0,1.263,372,953,581,1387.89,merchandising
OUT_03324,DIST_W_03,Hotel,Large,3,0,1.188,327,909,581,1387.28,promotional
OUT_00014,DIST_W_01,Grocery,Small,1,0,1.231,347,928,581,1387.15,discount
OUT_05185,DIST_W_02,SMMT,Large,2,0,1.218,364,945,581,1387.0,merchandising
OUT_07590,DIST_W_03,Grocery,Large,4,0,1.202,336,917,580,1386.89,discount
OUT_04734,DIST_W_02,Grocery,Large,2,0,1.228,352,933,580,1386.88,discount
OUT_04808,DIST_W_03,SMMT,Large,3,0,1.158,345,925,580,1386.26,merchandising
OUT_08753,DIST_W_01,Grocery,Large,3,0,1.267,357,938,580,1385.68,discount
OUT_05543,DIST_W_02,Kiosk,Large,2,0,1.203,366,946,580,1385.04,merchandising
OUT_08029,DIST_W_03,SMMT,Large,5,0,1.223,384,964,580,1384.61,merchandising
OUT_06157,DIST_W_03,Pharmacy,Large,2,0,1.257,369,949,579,1384.41,merchandising
OUT_05302,DIST_W_01,SMMT,Large,3,0,1.195,341,921,579,1384.31,merchandising
OUT_05894,DIST_W_03,SMMT,Large,4,0,1.21,349,928,579,1384.05,merchandising
OUT_07314,DIST_W_03,Eatery,Large,5,0,1.2,359,939,579,1383.89,promotional
OUT_01099,DIST_W_02,Eatery,Large,2,0,1.2,377,957,579,1383.56,promotional
OUT_01246,DIST_W_01,Pharmacy,Large,3,0,1.261,385,965,579,1382.96,merchandising
OUT_02094,DIST_W_03,Hotel,Large,2,0,1.202,359,938,579,1382.88,promotional
OUT_00337,DIST_W_01,Grocery,Small,0,0,1.28,349,928,579,1382.81,discount
OUT_04357,DIST_W_01,Hotel,Large,5,0,1.282,377,957,579,1382.61,promotional
OUT_00130,DIST_W_03,Eatery,Small,0,0,1.235,355,934,579,1382.25,merchandising
OUT_05046,DIST_W_02,Kiosk,Large,4,0,1.218,335,914,578,1381.99,merchandising
OUT_00211,DIST_W_01,Eatery,Small,0,0,1.234,373,952,578,1381.93,merchandising
